timestamp,Open,High,Low,Close,Volume,Return,VIX
2021-01-22,65.6487,65.6487,65.6026,65.6026,89995.0,0.006563886655578388,21.90999984741211
2021-01-27,65.614,65.614,65.614,65.614,9887.0,0.00017377360043679957,37.209999084472656
2021-02-01,65.345,65.345,65.345,65.345,166026.0,-0.004099734812692546,30.239999771118164
2021-02-16,66.45,66.64,65.94,65.94,144841.0,0.00910551687198713,21.459999084472656
2021-02-17,65.8,65.8,64.82,65.34,111478.0,-0.009099181073703333,21.5
2021-02-18,64.525,65.0,64.1,64.42,82227.0,-0.014080195898377723,22.489999771118164
2021-02-19,64.52,64.52,64.24,64.5083,79250.0,0.0013706923315741637,22.049999237060547
2021-02-22,64.25,64.8,63.82,64.32,458174.0,-0.0029190042211624245,23.450000762939453
2021-02-23,64.24,65.0,64.24,64.55,232234.0,0.0035758706467661217,23.110000610351562
2021-02-24,64.15,64.15,62.8789,62.9184,681410.0,-0.025276529821843474,21.34000015258789
2021-02-25,63.525,65.0,63.52,63.8,160331.0,0.014011799410029502,28.889999389648438
2021-02-26,62.52,63.68,62.52,62.54,140921.0,-0.019749216300940398,27.950000762939453
2021-03-01,63.6,64.32,63.6,63.92,166385.0,0.0220658778381837,23.350000381469727
2021-03-02,64.575,64.74,64.52,64.64,51158.0,0.01126408010012514,24.100000381469727
2021-03-03,64.76,64.76,63.04,64.3,77779.0,-0.005259900990099098,26.670000076293945
2021-03-04,63.5,63.5,62.58,62.8,135330.0,-0.023328149300155476,28.56999969482422
2021-03-05,62.825,63.1,62.38,62.82,33284.0,0.0003184713375796733,24.65999984741211
2021-03-08,63.4512,63.4512,62.82,63.4512,35990.0,0.010047755491881638,25.469999313354492
2021-03-09,62.94,64.52,62.94,64.34,82719.0,0.014007615301207865,24.030000686645508
2021-03-10,63.72,64.38,63.72,63.74,68175.0,-0.009325458501709738,22.559999465942383
2021-03-11,64.1,64.62,64.1,64.3,91040.0,0.008785691873234969,21.90999984741211
2021-03-12,64.52,64.52,63.72,63.72,91348.0,-0.009020217729393432,20.690000534057617
2021-03-15,63.76,63.76,63.52,63.76,133236.0,0.0006277463904582614,20.030000686645508
2021-03-16,64.58,64.58,63.76,63.88,86370.0,0.0018820577164366803,19.790000915527344
2021-03-17,63.94,63.94,63.56,63.7257,49279.0,-0.0024154664996869357,19.229999542236328
2021-03-18,63.33,63.94,63.33,63.5983,53458.0,-0.0019991934180401127,21.579999923706055
2021-03-19,63.68,63.68,63.38,63.64,185759.0,0.0006556779033402016,20.950000762939453
2021-03-22,63.12,63.8,63.12,63.1403,79597.0,-0.007851979886863591,18.8799991607666
2021-03-23,64.525,64.82,64.13,64.68,293345.0,0.024385376692857008,20.299999237060547
2021-03-24,64.44,65.9,64.44,64.8409,657310.0,0.0024876314162027846,21.200000762939453
2021-03-25,64.72,65.6,64.72,65.44,120273.0,0.009239538624540966,19.809999465942383
2021-03-26,66.14,66.14,64.84,65.22,63601.0,-0.0033618581907089995,18.860000610351562
2021-03-29,65.78,65.78,65.02,65.06,35839.0,-0.0024532352039251526,20.739999771118164
2021-03-30,66.0,66.76,65.96,66.6,133014.0,0.023670458038733244,19.610000610351562
2021-03-31,66.74,66.74,66.18,66.5736,42501.0,-0.00039639639639632573,19.399999618530273
2021-04-01,66.75,67.48,66.7,67.0279,33774.0,0.006824026340771727,17.329999923706055
2021-04-06,66.7,66.7,66.28,66.7,386819.0,-0.004891992737352635,18.1200008392334
2021-04-07,66.26,66.66,66.26,66.5219,57552.0,-0.00267016491754124,17.15999984741211
2021-04-08,66.75,67.3,66.16,67.3,55843.0,0.01169689981795452,16.950000762939453
2021-04-09,67.7,67.7,67.14,67.6,78727.0,0.004457652303120341,16.690000534057617
2021-04-12,67.801,68.34,67.801,68.32,277617.0,0.010650887573964374,16.90999984741211
2021-04-13,68.25,68.36,67.34,67.4067,75091.0,-0.013367974238875813,16.649999618530273
2021-04-14,67.82,67.82,67.4545,67.5,67311.0,0.0013841354049375365,16.989999771118164
2021-04-15,68.26,68.26,67.68,68.077,49227.0,0.008548148148148194,16.56999969482422
2021-04-16,68.4573,68.4573,67.78,67.98,35543.0,-0.0014248571470539817,16.25
2021-04-19,67.5493,68.2,67.5493,67.56,88749.0,-0.0061782877316858276,17.290000915527344
2021-04-20,67.83,67.83,67.3,67.44,91302.0,-0.001776198934280715,18.68000030517578
2021-04-21,68.25,69.06,68.16,69.06,21598.0,0.024021352313167377,17.5
2021-04-22,69.42,69.42,68.9,69.26,19562.0,0.002896032435563356,18.709999084472656
2021-04-23,69.25,69.5,68.8,69.38,100096.0,0.0017326017903549484,17.329999923706055
2021-04-26,69.5844,69.5844,69.04,69.5844,165669.0,0.002946093975209063,17.639999389648438
2021-04-27,69.72,69.72,69.1,69.18,44114.0,-0.0058116474382188255,17.559999465942383
2021-04-28,69.04,69.58,69.04,69.387,37851.0,0.002992194275802218,17.280000686645508
2021-04-29,70.0,70.12,68.9545,69.3512,57153.0,-0.0005159467911856064,17.610000610351562
2021-04-30,68.9021,68.9021,68.18,68.5,518686.0,-0.012273760223327157,18.610000610351562
2021-05-04,68.25,69.1,67.6898,67.6898,103352.0,-0.01182773722627728,19.479999542236328
2021-05-05,67.36,67.36,63.5334,63.8214,425561.0,-0.0571489352901029,19.149999618530273
2021-05-06,64.32,64.32,62.52,62.5294,1670945.0,-0.02024399339406524,18.389999389648438
2021-05-07,64.0,64.44,62.4,62.7396,314423.0,0.003361618694566193,16.690000534057617
2021-05-10,63.0,63.2,61.64,62.2501,370797.0,-0.00780208990812814,19.65999984741211
2021-05-11,61.7,61.7,60.8,61.6923,265832.0,-0.00896062817569776,21.84000015258789
2021-05-12,61.7538,61.7538,60.86,60.92,124827.0,-0.012518580114536215,27.59000015258789
2021-05-14,60.5,62.04,60.2521,60.2521,107541.0,-0.010963558765594295,18.809999465942383
2021-05-17,62.0,62.14,61.5218,62.0693,91557.0,0.03015994463263527,19.719999313354492
2021-05-18,61.64,62.38,61.64,61.8493,73131.0,-0.003544425343930069,21.34000015258789
2021-05-19,61.28,61.28,60.66,60.9988,146910.0,-0.013751166140926308,22.18000030517578
2021-05-20,62.16,62.16,61.32,61.76,63454.0,0.012478934011816545,20.670000076293945
2021-05-21,61.5,62.44,61.44,62.3902,46751.0,0.01020401554404149,20.149999618530273
2021-05-25,61.5,62.04,61.5,61.6462,86570.0,-0.011924949751723868,18.84000015258789
2021-05-26,61.78,62.82,61.78,62.64,208112.0,0.016121026113531833,17.360000610351562
2021-05-27,62.6,62.6,61.64,61.64,681843.0,-0.015964240102171123,16.739999771118164
2021-05-28,62.0,62.98,61.86,62.8494,100040.0,0.019620376378974624,16.760000228881836
2021-06-01,63.84,63.84,62.94,63.38,55653.0,0.008442403586987224,17.899999618530273
2021-06-02,63.0,63.2,62.9,62.92,29374.0,-0.007257810034711265,17.479999542236328
2021-06-03,62.0,62.9,62.0,62.44,183951.0,-0.0076287349014622086,18.040000915527344
2021-06-04,62.52,63.34,62.52,63.1832,226363.0,0.011902626521460569,16.420000076293945
2021-06-07,63.12,63.12,62.76,62.9567,20168.0,-0.0035848136846503564,16.420000076293945
2021-06-08,62.66,62.66,62.24,62.24,239254.0,-0.011384014727582548,17.06999969482422
2021-06-09,62.58,62.58,62.32,62.42,60106.0,0.002892030848329119,17.889999389648438
2021-06-10,62.5,62.82,61.9,62.46,39121.0,0.00064082024991996,16.100000381469727
2021-06-11,62.98,63.52,62.98,63.3487,131505.0,0.01422830611591408,15.649999618530273
2021-06-14,64.0,64.2,63.3082,63.9773,450156.0,0.009922855559782562,16.389999389648438
2021-06-15,63.86,64.32,63.86,64.0562,135235.0,0.0012332499183305146,17.020000457763672
2021-06-16,64.5,64.54,63.98,64.2003,70047.0,0.002249587081344151,18.149999618530273
2021-06-17,64.84,64.84,63.88,64.3,244948.0,0.0015529522447714772,17.75
2021-06-18,65.58,65.58,64.76,64.7684,162574.0,0.007284603421461977,20.700000762939453
2021-06-21,64.5,64.8,64.0,64.66,36884.0,-0.001673655671592944,17.889999389648438
2021-06-22,64.96,64.96,64.68,64.8132,44774.0,0.0023693164243736575,16.65999984741211
2021-06-23,65.38,65.38,64.18,64.8517,134783.0,0.0005940147994543121,16.31999969482422
2021-06-24,65.2,65.2,64.36,64.6466,221393.0,-0.0031626002094006234,15.970000267028809
2021-06-25,64.74,64.74,64.16,64.56,339971.0,-0.0013395909452315058,15.619999885559082
2021-06-28,65.24,65.24,64.3848,64.7798,160025.0,0.003404584882279904,15.760000228881836
2021-06-29,64.6,65.28,64.6,65.1902,781227.0,0.006335308228799796,16.020000457763672
2021-06-30,65.5,65.5,64.737,65.046,198320.0,-0.002211988918579766,15.829999923706055
2021-07-01,65.2,65.2,64.08,64.9181,434085.0,-0.001966300771761742,15.479999542236328
2021-07-02,65.75,65.78,64.72,65.032,63426.0,0.0017545183854734692,15.069999694824219
2021-07-05,64.52,65.0,64.52,64.9045,55409.0,-0.0019605732562429923,
2021-07-06,65.74,65.74,64.86,65.0984,96514.0,0.002987466200340405,16.440000534057617
2021-07-07,65.75,66.16,65.56,65.9273,109103.0,0.012733031841028364,16.200000762939453
2021-07-08,65.25,65.76,64.26,65.1885,21472.0,-0.011206283284769691,19.0
2021-07-09,64.4167,64.8,64.4167,64.4664,68281.0,-0.011077107158471433,16.18000030517578
2021-07-12,64.38,64.98,64.38,64.9735,22409.0,0.007866113200054814,16.170000076293945
2021-07-13,64.08,64.62,64.08,64.56,55554.0,-0.006364133069636013,17.1200008392334
2021-07-14,64.0,65.16,63.96,63.9801,70466.0,-0.008982342007434974,16.329999923706055
2021-07-15,63.0,63.7,62.8044,63.013,78856.0,-0.015115637518540948,17.010000228881836
2021-07-16,63.54,63.54,62.88,63.3363,91253.0,0.005130687318489979,18.450000762939453
2021-07-19,63.26,63.26,62.5,62.8537,115041.0,-0.007619643079876726,22.5
2021-07-20,63.74,63.74,62.84,63.38,105520.0,0.008373413180130962,19.729999542236328
2021-07-21,64.5,64.6,63.38,64.0514,148974.0,0.0105932470810981,17.90999984741211
2021-07-22,64.66,64.66,63.54,64.6415,95374.0,0.009212913378942478,17.690000534057617
2021-07-23,65.5188,65.5188,64.7866,65.0581,77752.0,0.006444776188671453,17.200000762939453
2021-07-26,64.0867,65.32,64.0867,64.1389,104595.0,-0.014128909390221822,17.579999923706055
2021-07-27,63.9046,64.34,63.9046,64.0091,81780.0,-0.0020237328672615407,19.360000610351562
2021-07-28,65.68,65.68,63.9904,65.6323,156519.0,0.025358894282219158,18.309999465942383
2021-07-29,65.75,66.0,65.58,65.7032,274752.0,0.0010802607862285818,17.700000762939453
2021-07-30,65.7391,66.04,65.7391,66.0035,70934.0,0.004570553641223052,18.239999771118164
2021-08-02,66.3,67.3601,66.3,67.2028,163577.0,0.018170248547425327,19.459999084472656
2021-08-03,67.34,67.34,66.5,66.72,44388.0,-0.007184224466837641,18.040000915527344
2021-08-04,67.75,67.8,66.98,67.5968,20145.0,0.013141486810551495,17.969999313354492
2021-08-05,67.25,67.7201,66.08,66.7067,52529.0,-0.013167783090323848,17.280000686645508
2021-08-06,65.75,66.38,65.6555,65.9,14210.0,-0.012093238010574492,16.149999618530273
2021-08-09,66.68,66.68,66.04,66.48,30711.0,0.008801213960546228,16.719999313354492
2021-08-10,66.75,66.88,65.82,66.48,28589.0,0.0,16.790000915527344
2021-08-11,65.75,66.76,65.56,65.56,33669.0,-0.013838748495788256,16.170000076293945
2021-08-12,65.25,65.34,64.7,64.7894,65984.0,-0.011754118364856625,15.59000015258789
2021-08-13,65.3588,65.3588,64.84,64.949,22460.0,0.002463365920968519,15.449999809265137
2021-08-16,64.5,64.78,64.1075,64.4381,75547.0,-0.007866171919506004,16.1200008392334
2021-08-17,64.3,64.64,64.3,64.4717,55248.0,0.0005214306442926642,17.90999984741211
2021-08-18,68.25,73.78,68.0,71.1897,306676.0,0.10420075785189487,21.56999969482422
2021-08-19,72.46,74.08,72.46,73.76,112836.0,0.036104942147529906,21.670000076293945
2021-08-20,73.1391,74.34,73.1391,74.0742,250028.0,0.004259761388286432,18.559999465942383
2021-08-23,74.5,74.68,74.1,74.44,59999.0,0.00493829160490411,17.149999618530273
2021-08-24,74.5,74.96,74.32,74.7574,77078.0,0.004263836646964059,17.219999313354492
2021-08-25,74.5,74.5,73.46,74.0242,59328.0,-0.009807724720228506,16.790000915527344
2021-08-26,73.76,74.64,73.76,74.64,237849.0,0.008318901116121546,18.84000015258789
2021-08-27,75.19,75.19,74.7,74.84,178954.0,0.002679528403001008,16.389999389648438
2021-08-31,75.75,75.86,75.18,75.6372,259621.0,0.010652057723142816,16.479999542236328
2021-09-01,76.25,76.56,75.86,76.26,102333.0,0.008234043565864324,16.110000610351562
2021-09-02,76.48,77.1,76.48,76.96,415675.0,0.009179124049304876,16.40999984741211
2021-09-03,77.02,77.62,77.02,77.1766,68838.0,0.002814449064449054,16.40999984741211
2021-09-06,78.6569,78.6569,77.9,78.501,134855.0,0.017160641956240674,
2021-09-07,78.4,78.4,77.88,78.1348,185740.0,-0.004664908727277428,18.139999389648438
2021-09-08,77.84,77.84,77.06,77.406,126915.0,-0.009327469962167823,17.959999084472656
2021-09-09,77.25,77.72,76.86,77.5049,66577.0,0.0012776787329147332,18.799999237060547
2021-09-10,77.4917,77.4917,76.85,77.1316,21801.0,-0.00481646966836935,20.950000762939453
2021-09-13,77.0125,78.3196,77.0125,78.3196,141244.0,0.015402247587240403,19.3700008392334
2021-09-14,77.75,79.36,77.08,79.36,733640.0,0.013284031072681834,19.459999084472656
2021-09-15,79.25,80.006,79.24,79.86,271267.0,0.006300403225806495,18.18000030517578
2021-09-16,79.668,80.24,79.668,80.1178,94515.0,0.0032281492612071805,18.690000534057617
2021-09-17,79.96,79.96,78.2,78.906,1056553.0,-0.015125228101620314,20.809999465942383
2021-09-20,76.52,78.02,76.52,77.9638,121692.0,-0.01194079030745443,25.709999084472656
2021-09-21,77.84,78.86,77.84,78.6327,56796.0,0.008579622850604984,24.360000610351562
2021-09-22,77.9,78.56,77.9,78.44,89440.0,-0.0024506344052792617,20.8700008392334
2021-09-23,79.0,79.44,79.0,79.1362,119857.0,0.0088755736868944,18.6299991607666
2021-09-24,79.25,79.42,77.9247,78.4488,117446.0,-0.00868629021863565,17.75
2021-09-27,79.02,79.02,77.22,77.5247,122887.0,-0.011779657560090251,18.760000228881836
2021-09-28,76.8646,76.8646,75.34,75.64,125427.0,-0.024310961538709486,23.25
2021-09-29,75.9,77.24,75.9,76.12,56627.0,0.0063458487572713995,22.559999465942383
2021-09-30,75.75,77.46,75.6704,76.0514,205746.0,-0.000901208617971716,23.139999389648438
2021-10-01,73.5,76.04,73.42,74.1511,130552.0,-0.024987048233168663,21.100000381469727
2021-10-04,74.0,74.16,72.12,73.4437,111011.0,-0.009539979851950875,22.959999084472656
2021-10-05,72.0,72.86,71.82,72.5712,57799.0,-0.0118798481013348,21.299999237060547
2021-10-06,72.22,72.22,71.1743,72.0567,190923.0,-0.007089589258548856,21.0
2021-10-07,73.3,73.3,72.22,73.091,117602.0,0.01435397402323435,19.540000915527344
2021-10-08,72.14,72.9,72.14,72.848,133333.0,-0.0033246227305686604,18.770000457763672
2021-10-11,72.5,73.28,72.2,73.24,333874.0,0.00538106742806943,20.0
2021-10-12,72.3,72.993,72.3,72.655,20187.0,-0.007987438558164861,19.850000381469727
2021-10-13,73.0,73.3,72.38,72.8573,41655.0,0.002784391989539614,18.639999389648438
2021-10-14,72.5,73.14,71.86,72.1083,111226.0,-0.01028036998351567,16.860000610351562
2021-10-15,73.0,73.08,72.38,72.52,46151.0,0.005709467564760207,16.299999237060547
2021-10-18,71.54,72.26,71.54,71.9998,151881.0,-0.007173193601765049,16.309999465942383
2021-10-19,72.28,74.78,72.28,74.2299,282189.0,0.030973697149158763,15.699999809265137
2021-10-20,74.5,74.98,74.22,74.66,60224.0,0.005794161112974594,15.489999771118164
2021-10-21,74.5,75.1,74.04,74.9787,135787.0,0.004268684703991443,15.010000228881836
2021-10-22,75.46,75.46,74.46,74.8475,48930.0,-0.0017498302851344238,15.430000305175781
2021-10-25,75.75,75.86,74.74,75.72,59154.0,0.01165703597314538,15.239999771118164
2021-10-26,75.75,76.82,75.6,76.48,81399.0,0.010036978341257274,15.979999542236328
2021-10-27,77.25,77.26,75.16,75.5339,104114.0,-0.012370554393305477,16.979999542236328
2021-10-28,75.36,75.78,75.36,75.78,366070.0,0.0032581397226940645,16.530000686645508
2021-10-29,75.74,75.74,74.46,75.6487,93143.0,-0.001732647136447607,16.260000228881836
2021-11-01,76.76,77.82,76.76,77.5213,172608.0,0.02475389530818095,16.40999984741211
2021-11-02,76.56,78.06,76.56,77.36,79219.0,-0.0020807184606036477,16.030000686645508
2021-11-03,77.75,79.1,77.62,78.3749,134221.0,0.013119183040330995,15.100000381469727
2021-11-04,78.18,79.5,78.18,78.8921,115574.0,0.006599051482043317,15.4399995803833
2021-11-05,78.8,78.8,78.16,78.16,109421.0,-0.009279763119501183,16.479999542236328
2021-11-08,77.92,79.06,77.92,78.8223,170374.0,0.008473643807574316,17.219999313354492
2021-11-09,77.98,79.7,77.98,79.1519,367679.0,0.004181557757132248,17.780000686645508
2021-11-10,76.25,78.86,75.52,76.9627,166011.0,-0.02765821161589299,18.729999542236328
2021-11-11,75.14,77.14,75.14,75.7676,131603.0,-0.01552830137196326,17.65999984741211
2021-11-12,75.56,75.56,74.42,74.8296,73610.0,-0.012379961883443591,16.290000915527344
2021-11-15,75.75,76.6,74.72,76.06,107939.0,0.016442691127575237,16.489999771118164
2021-11-16,75.75,77.0,75.5,76.6327,122890.0,0.00752958190901909,16.3700008392334
2021-11-17,77.26,77.84,77.26,77.5258,207834.0,0.01165429379364169,17.110000610351562
2021-11-18,77.25,78.2,76.9,77.0592,30429.0,-0.006018641536107983,17.59000015258789
2021-11-19,77.1,78.12,77.1,77.4662,108414.0,0.00528165358581445,17.90999984741211
2021-11-22,77.1344,77.1344,75.8762,76.0703,126212.0,-0.0180194717179879,19.170000076293945
2021-11-23,75.25,75.6,74.16,74.4544,71666.0,-0.021242193076667193,19.3799991607666
2021-11-24,74.0,74.66,73.66,74.3292,70104.0,-0.0016815661666739201,18.579999923706055
2021-11-25,75.25,75.34,74.66,75.0649,26265.0,0.00989785979130664,
2021-11-26,74.0,74.08,72.5,72.6473,138159.0,-0.032206797051617886,28.6200008392334
2021-11-29,73.42,73.42,72.54,72.9867,94521.0,0.0046718873240987335,22.959999084472656
2021-11-30,73.0,73.38,72.0,72.8336,91774.0,-0.002097642447185466,27.190000534057617
2021-12-01,72.5,73.58,71.66,73.38,75080.0,0.007502032029173211,31.1200008392334
2021-12-02,73.0,73.26,72.1,72.6333,222435.0,-0.010175797219950766,27.950000762939453
2021-12-03,72.9,74.38,72.9,73.3015,210848.0,0.009199637081063416,30.670000076293945
2021-12-06,73.28,74.9,73.28,74.1712,262077.0,0.011864695811136139,27.18000030517578
2021-12-07,75.25,76.78,75.04,75.9078,299122.0,0.02341340034946171,21.889999389648438
2021-12-08,77.75,78.16,77.1,77.8719,330776.0,0.02587481128421598,19.899999618530273
2021-12-09,78.38,79.04,78.38,78.9867,223646.0,0.014315818671433611,21.579999923706055
2021-12-10,76.9,78.12,76.9,77.36,71742.0,-0.020594606433741336,18.690000534057617
2021-12-13,77.25,77.78,77.18,77.3919,181401.0,0.0004123578076526968,20.309999465942383
2021-12-14,77.25,77.6,76.2,76.62,203019.0,-0.009973911998542473,21.889999389648438
2021-12-15,76.02,77.4,76.02,76.9998,429001.0,0.004956930305403118,19.290000915527344
2021-12-16,79.25,79.74,78.28,79.1074,246800.0,0.027371499666232868,20.56999969482422
2021-12-17,78.76,78.76,77.16,78.06,341629.0,-0.013240227842148733,21.56999969482422
2021-12-20,77.75,78.06,76.957,77.2,98124.0,-0.011017166282346946,22.8700008392334
2021-12-21,77.64,77.64,77.22,77.2435,135069.0,0.0005634715025906178,21.010000228881836
2021-12-22,77.75,78.52,77.32,77.6,99691.0,0.004615275071688796,18.6299991607666
2021-12-23,78.94,79.62,78.94,79.3931,112217.0,0.02310695876288671,17.959999084472656
2021-12-29,80.56,81.4,80.56,80.8935,57781.0,0.018898367742284927,16.950000762939453
2021-12-30,81.0,81.16,80.52,80.74,192359.0,-0.0018975566640089259,17.329999923706055
2022-01-04,80.42,80.42,78.7537,79.5027,124113.0,-0.01532449838989336,16.90999984741211
2022-01-05,77.75,78.96,77.6,77.7917,120882.0,-0.021521281667163494,19.729999542236328
2022-01-06,75.25,76.62,75.24,75.9133,108714.0,-0.024146534913107698,19.610000610351562
2022-01-07,75.25,75.9813,74.02,74.7387,189031.0,-0.015472914495879064,18.760000228881836
2022-01-10,73.98,73.98,71.14,71.36,106371.0,-0.045206833942789904,19.399999618530273
2022-01-11,72.0,73.42,71.5,71.74,45213.0,0.005325112107623209,18.40999984741211
2022-01-12,73.0,73.68,71.69,71.6908,188468.0,-0.0006858098689712655,17.6200008392334
2022-01-13,71.5,71.94,70.9,71.8,181310.0,0.0015232079987947955,20.309999465942383
2022-01-14,71.0,71.6,70.56,71.3013,209069.0,-0.006945682451253488,19.190000534057617
2022-01-17,72.04,72.04,70.96,71.6796,177152.0,0.005305653613608685,
2022-01-18,72.14,72.14,70.92,71.36,234118.0,-0.004458730238449893,22.790000915527344
2022-01-19,71.5,72.72,70.8433,72.042,53374.0,0.009557174887892428,23.850000381469727
2022-01-20,72.94,72.94,71.58,72.68,79242.0,0.008855945143110944,25.59000015258789
2022-01-21,70.62,71.98,70.62,71.1888,153044.0,-0.02051733626857466,28.850000381469727
2022-01-24,70.5,70.74,67.7698,69.5143,126987.0,-0.023521958510327345,29.899999618530273
2022-01-25,68.75,68.86,67.64,68.12,910484.0,-0.020057743514643733,31.15999984741211
2022-01-26,68.18,69.68,68.18,68.9113,755005.0,0.011616265413975313,31.959999084472656
2022-01-27,67.46,70.18,67.46,69.3893,104679.0,0.006936453092598827,30.489999771118164
2022-01-28,69.38,69.38,68.0,69.0659,118797.0,-0.004660660937637506,27.65999984741211
2022-01-31,69.8,71.34,69.8,70.7447,372751.0,0.024307219626472643,24.829999923706055
2022-02-01,72.12,72.12,71.32,71.6882,406759.0,0.013336688119392592,21.959999084472656
2022-02-02,72.26,72.82,72.26,72.7049,45169.0,0.014182250356404635,22.09000015258789
2022-02-03,72.0,72.48,71.06,71.06,193697.0,-0.022624334810996127,24.350000381469727
