timestamp,Open,High,Low,Close,Volume,Return,VIX
2014-03-10,14.2975,14.3,14.2975,14.3,1150.0,,14.199999809265137
2014-03-13,13.9525,13.9525,13.9525,13.9525,1550.0,-0.024300699300699335,16.219999313354492
2014-03-14,13.8475,13.8475,13.75,13.7975,3459.0,-0.011109120229349623,17.81999969482422
2014-04-07,13.3062,13.3062,13.3062,13.3062,50000.0,-0.03560789998188074,15.569999694824219
2014-04-14,12.25,12.25,12.0,12.0,165.0,-0.09816476529738016,16.110000610351562
2014-04-25,12.25,12.25,12.0,12.0,2773.0,0.0,14.0600004196167
2014-06-10,12.0,12.0,12.0,12.0,2503.0,0.0,10.989999771118164
2014-06-17,12.0,12.0,12.0,12.0,2000.0,0.0,12.0600004196167
2014-06-19,12.0,12.0,12.0,12.0,1252.0,0.0,10.619999885559082
2014-06-24,11.75,11.75,11.75,11.75,2000.0,-0.02083333333333337,12.130000114440918
2014-06-30,11.5017,11.5017,11.5017,11.5017,8877.0,-0.0211319148936171,11.569999694824219
2014-07-03,11.7025,11.7025,11.7025,11.7025,400.0,0.017458288774703012,10.319999694824219
2014-07-08,11.3925,11.3935,11.3925,11.3935,69216.0,-0.026404614398632842,11.979999542236328
2014-08-05,12.9703,12.9703,12.9703,12.9703,21713.0,0.13839469873173305,16.8700008392334
2014-08-07,12.8864,12.8864,12.8864,12.8864,40819.0,-0.006468624472834028,16.65999984741211
2014-08-08,12.7333,12.7333,12.7333,12.7333,56744.0,-0.011880742488204588,15.770000457763672
2014-09-15,12.5,12.5,12.5,12.5,1000.0,-0.018322037492244703,14.119999885559082
2014-09-29,12.1525,12.25,12.1525,12.25,174750.0,-0.020000000000000018,15.979999542236328
2014-09-30,12.1781,12.1781,12.1781,12.1781,750.0,-0.00586938775510204,16.309999465942383
2014-10-03,12.0,12.05,12.0,12.0,370000.0,-0.014624613034874168,14.550000190734863
2014-10-06,12.225,12.25,12.225,12.25,71252.0,0.02083333333333326,15.460000038146973
2014-11-03,13.5,13.5,13.5,13.5,25.0,0.1020408163265305,14.729999542236328
2014-11-06,13.575,13.575,13.575,13.575,45000.0,0.005555555555555536,13.670000076293945
2014-11-12,13.5,13.5,13.5,13.5,900.0,-0.0055248618784530246,13.020000457763672
2014-11-19,13.6,13.6,13.6,13.6,64955.0,0.007407407407407307,13.960000038146973
2014-11-25,14.0,14.0,14.0,14.0,218.0,0.02941176470588247,12.25
2014-12-02,14.4475,14.6025,14.4475,14.6025,2261.0,0.04303571428571429,12.850000381469727
2014-12-09,14.25,14.25,14.25,14.25,100.0,-0.02413970210580374,15.350000381469727
2014-12-15,13.25,13.25,13.25,13.25,102.0,-0.07017543859649122,20.420000076293945
2015-01-06,13.5,13.5,13.5,13.5,177.0,0.018867924528301883,21.1200008392334
2015-01-14,13.65,13.65,13.65,13.65,66705.0,0.011111111111111072,21.479999542236328
2015-01-30,13.6525,13.6525,13.6525,13.6525,500.0,0.0001831501831501825,20.969999313354492
2015-02-03,13.325,13.35,13.325,13.35,216146.0,-0.022157114081670093,17.329999923706055
2015-02-05,13.35,13.35,13.35,13.35,246119.0,0.0,16.850000381469727
2015-02-13,13.7525,13.7525,13.7525,13.7525,380.0,0.03014981273408246,14.6899995803833
2015-02-17,13.7,13.7,13.675,13.675,120339.0,-0.005635339029267272,15.800000190734863
2015-02-25,14.0,14.0,14.0,14.0,40000.0,0.02376599634369292,13.84000015258789
2015-02-26,14.25,14.25,14.25,14.25,250.0,0.017857142857142794,13.90999984741211
2015-03-19,12.4975,12.4975,12.4975,12.4975,210.0,-0.12298245614035086,14.069999694824219
2015-05-07,13.9088,13.95,13.9088,13.95,50597.0,0.11622324464892975,15.130000114440918
2015-05-08,14.25,14.25,14.25,14.25,200.0,0.021505376344086002,12.859999656677246
2015-05-11,14.0,14.0,14.0,14.0,1600.0,-0.01754385964912286,13.850000381469727
2015-05-27,14.45,14.45,14.45,14.45,116000.0,0.03214285714285703,13.270000457763672
2015-06-01,15.25,15.25,15.25,15.25,375.0,0.05536332179930792,13.970000267028809
2015-06-02,15.0,15.0,15.0,15.0,560.0,-0.016393442622950838,14.239999771118164
2015-06-08,14.55,14.55,14.55,14.55,100000.0,-0.029999999999999916,15.289999961853027
2015-07-15,13.7254,13.7254,13.7254,13.7254,80000.0,-0.05667353951890031,13.229999542236328
2015-07-21,13.45,13.45,13.45,13.45,100000.0,-0.020064988998499178,12.220000267028809
2015-07-31,13.8046,13.8046,13.8046,13.8046,597.0,0.026364312267658008,12.119999885559082
2015-08-10,13.9183,13.9183,13.9183,13.9183,66778.0,0.008236384973124844,12.229999542236328
